Voltage_measured,Current_measured,Temperature_measured,SoC,cycle_number,battery_id,SoH
3.5420019270711287,-1.00,8.217577938220588,56.97136920902957,4,B0047,74.08786893001343
3.511919403280732,-1.00,7.0122080905162205,52.04615829851599,4,B0047,74.08786893001343
3.4781345812089564,-1.00,7.218820820956566,47.11685172007496,4,B0047,74.08786893001343
3.4569088207495797,-1.00,7.832071755875267,42.18176689137901,4,B0047,74.08786893001343
3.4373632697878462,-1.00,8.428952929733288,37.25135512186344,4,B0047,74.08786893001343
3.4148385009051183,-1.00,8.958912103956772,32.30684436584129,4,B0047,74.08786893001343
3.377401504231534,-1.00,8.06,27.321539012400866,4,B0047,74.08786893001343
3.3176920355966724,-1.00,8.094229210868235,22.31915149399025,4,B0047,74.08786893001343
3.266065857589573,-1.00,8.895525222544732,17.32724895913453,4,B0047,74.08786893001343
3.2001891350813283,-1.00,9.687202646251743,12.340114557259632,4,B0047,74.08786893001343
3.096197005887099,-1.00,10.48483728709989,7.355660661433075,4,B0047,74.08786893001343
2.8929768775636022,-1.00,10.381380861275856,2.37,4,B0047,74.08786893001343
3.9461702844727387,-0.90,5.420385469740806,97.72171404247467,5,B0047,73.26650326234893
3.8326224566919036,-1.00,6.72,92.61137591448485,5,B0047,73.26650326234893
3.777608245642269,-1.00,7.669191239096763,87.62020320787356,5,B0047,73.26650326234893
3.721546478632463,-1.00,7.456343705023644,82.62519445864243,5,B0047,73.26650326234893
3.6650537360920206,-1.00,6.500178730231556,77.62987113113756,5,B0047,73.26650326234893
3.626229077043252,-1.00,6.964580753883757,72.63825787649733,5,B0047,73.26650326234893
3.596008689926955,-1.00,7.479415177642896,67.64682842116073,5,B0047,73.26650326234893
3.5695102318149003,-1.00,7.940368645241532,62.655517579594914,5,B0047,73.26650326234893
3.543050733760822,-1.00,7.616069697106534,57.66637180466491,5,B0047,73.26650326234893
3.5041756201492786,-1.00,6.794532923036114,52.67880401794737,5,B0047,73.26650326234893
3.4787702995770977,-0.99,7.4827563848876295,47.69,5,B0047,73.26650326234893
3.459392165944292,-1.00,8.128388190601529,42.701727856009214,5,B0047,73.26650326234893
3.439197312335368,-0.99,8.66,37.711351349251025,5,B0047,73.26650326234893
3.413091365582308,-1.00,8.483552424322141,32.706148959968345,5,B0047,73.26650326234893
3.360093965808514,-1.00,7.5783216493719525,27.66142737393677,5,B0047,73.26650326234893
3.315156491731275,-1.00,8.43,22.610013106114177,5,B0047,73.26650326234893
3.2681138754294707,-1.00,9.240926981911896,17.550935454390824,5,B0047,73.26650326234893
3.203069167420904,-1.00,9.983212757242908,12.496915292944824,5,B0047,73.26650326234893
3.096838313951386,-1.00,10.233699330607235,7.450535382157352,5,B0047,73.26650326234893
2.864241085990033,-1.00,9.634683968398225,2.403640871277584,5,B0047,73.26650326234893
3.9496094437802243,-0.90,5.6773743858175205,97.80985113947219,6,B0047,72.35531441860826
3.835060220732239,-1.00,6.959776148096074,92.74263149655503,6,B0047,72.35531441860826
3.7787515729798713,-1.00,7.579132312902081,87.67321206336678,6,B0047,72.35531441860826
3.708579727574622,-1.00,6.193442939284092,82.59958360262951,6,B0047,72.35531441860826
3.657487833455529,-1.00,6.628287636951901,77.53150977449134,6,B0047,72.35531441860826
3.6230646586409656,-1.00,7.157514916314879,72.46222739327598,6,B0047,72.35531441860826
3.5936705206085997,-1.00,7.678892078603044,67.39335094586178,6,B0047,72.35531441860826
3.567042438230461,-1.00,8.12,62.33111813477747,6,B0047,72.35531441860826
3.534925193277336,-1.00,6.980547642178787,57.26892955440709,6,B0047,72.35531441860826
3.50,-0.99,6.950171102181888,52.209749522208085,6,B0047,72.35531441860826
3.473120961949088,-0.99,7.630817196351082,47.14584476019413,6,B0047,72.35531441860826
3.4537797989658743,-1.00,8.270771646137568,42.07748394973292,6,B0047,72.35531441860826
3.4328608207941578,-1.00,8.789090656682633,37.00892096950423,6,B0047,72.35531441860826
3.405631792399916,-1.00,8.63,31.91631578254003,6,B0047,72.35531441860826
3.349796204182783,-1.00,7.694365246052072,26.795942697703026,6,B0047,72.35531441860826
3.3020848210027656,-1.00,8.515334418829795,21.78822408728173,6,B0047,72.35531441860826
3.2532083161488075,-1.00,9.30,16.912753053852747,6,B0047,72.35531441860826
3.1872665383514014,-1.00,10.033200596365658,12.041621940384552,6,B0047,72.35531441860826
3.084491542465164,-1.00,10.754364081340276,7.172551378010787,6,B0047,72.35531441860826
2.8748419914503955,-1.00,9.760710545406477,2.3055382023496778,6,B0047,72.35531441860826
3.906652793250012,-0.90,5.017809771489757,97.80199335203591,7,B0047,72.20356678430147
3.794229667119287,-1.00,6.391399206579819,92.71407849488968,7,B0047,72.20356678430147
3.740235630877758,-1.00,7.3497203414522785,87.61976220018717,7,B0047,72.20356678430147
3.693610693569294,-1.00,7.834448589997544,82.52599056142984,7,B0047,72.20356678430147
3.6544243818645286,-1.00,7.51,77.42816095198593,7,B0047,72.20356678430147
3.6053951629179415,-0.99,6.396063227905487,72.33179284283526,7,B0047,72.20356678430147
3.5713350788092564,-1.00,7.030888804319517,67.24388464833095,7,B0047,72.20356678430147
3.546036059168067,-1.00,7.611178091258504,62.15476970147999,7,B0047,72.20356678430147
3.5232105697949523,-0.99,8.09,57.064587474536474,7,B0047,72.20356678430147
3.5012868633755785,-1.00,8.28,51.97636792945799,7,B0047,72.20356678430147
3.464057733991119,-1.00,7.028729853995126,46.88720083859387,7,B0047,72.20356678430147
3.4329670028709756,-0.99,7.6891777723376205,41.79582758110886,7,B0047,72.20356678430147
3.409995903038228,-0.99,8.373691111787164,36.70253535363563,7,B0047,72.20356678430147
3.385571228140062,-1.00,8.919859919477002,31.695057454954174,7,B0047,72.20356678430147
3.355306575530316,-1.00,9.385150237670956,26.79764862681731,7,B0047,72.20356678430147
3.301281523639118,-1.00,8.304772129249319,21.890358267702297,7,B0047,72.20356678430147
3.2306293703061604,-1.00,8.813576042372874,16.996344661761686,7,B0047,72.20356678430147
3.1558711258088725,-1.00,9.608573743458283,12.10449019650759,7,B0047,72.20356678430147
3.0458178179028423,-1.00,10.439348995112121,7.208909506001292,7,B0047,72.20356678430147
2.853199491706911,-1.00,11.355887983090634,2.3159749493548794,7,B0047,72.20356678430147
3.9345436458070124,-0.90,5.864543729916096,97.77431496332603,8,B0047,71.47
3.822316371072631,-0.99,7.049078577952085,92.61,8,B0047,71.47
3.7651964584978046,-1.00,7.892783064808685,87.45280828896166,8,B0047,71.47
3.701473089305362,-1.00,6.684440795065164,82.29122600481477,8,B0047,71.47
3.650559847479589,-1.00,6.974859441016362,77.13742008712651,8,B0047,71.47
3.6156678692608395,-1.00,7.409514046844729,71.97928545281044,8,B0047,71.47
3.59,-1.00,7.813591462818884,66.82,8,B0047,71.47
3.5579381971437236,-0.99,8.139037308724225,61.65956835805093,8,B0047,71.47
3.5225738090690006,-1.00,6.968728284539966,56.62885206425582,8,B0047,71.47
3.4909208927679773,-0.99,7.442564251384259,51.72985895122543,8,B0047,71.47
3.469414243270547,-0.99,7.990746363843921,46.83501998476331,8,B0047,71.47
3.449261452835693,-0.99,8.473944487262088,41.93333018641539,8,B0047,71.47
3.427705064419033,-0.99,8.859975895327562,37.03427788339825,8,B0047,71.47
3.3877092062560252,-1.00,7.655128965340601,32.11008621288926,8,B0047,71.47
3.342827720352593,-1.00,8.286565371351706,27.148452578938752,8,B0047,71.47
3.304059281848854,-0.99,8.995680430211369,22.18296490686124,8,B0047,71.47
3.255891007202248,-0.99,9.625371030617432,17.221616543138403,8,B0047,71.47
3.188717300744658,-1.00,10.219207886038756,12.26196302184604,8,B0047,71.47
3.0619659393240317,-1.00,9.283364121681064,7.306714769408612,8,B0047,71.47
2.8530487906984696,-1.00,10.229035650067898,2.349981510431882,8,B0047,71.47
3.94,-0.90,5.355259680816757,97.75,9,B0047,70.87
3.822443222696105,-1.00,6.630348448176756,92.54389276602433,9,B0047,70.87
3.7640751409308963,-1.00,7.589356406304725,87.32839836522469,9,B0047,70.87
3.71,-0.99,8.129749900079492,82.11522657171903,9,B0047,70.87
3.6591124982003187,-1.00,6.730684432143674,77.03353702712852,9,B0047,70.87
3.6129947132252713,-1.00,6.912032327827292,72.07830409684284,9,B0047,70.87
3.58,-1.00,7.394035047773159,67.12207778849678,9,B0047,70.87
3.554790208987819,-0.99,7.848555416831536,62.167489478814545,9,B0047,70.87
3.530381508987776,-1.00,8.256609535498553,57.21334406335873,9,B0047,70.87
3.499974356666291,-0.99,7.140858563106998,52.25962007231844,9,B0047,70.87
3.4606774843143686,-0.99,7.163047200876979,47.30851648231638,9,B0047,70.87
3.4377193535730433,-0.99,7.852819509838071,42.35909682095085,9,B0047,70.87
3.4167707619623147,-0.99,8.452907284720778,37.40838299850552,9,B0047,70.87
3.392236144751104,-1.00,8.924844533576072,32.43,9,B0047,70.87
3.3584073103308647,-1.00,8.72,27.42,9,B0047,70.87
3.2933872001801627,-1.00,8.048996129773188,22.41153306684464,9,B0047,70.87
3.23,-1.00,8.94,17.394764388530177,9,B0047,70.87
3.1642301567726805,-1.00,9.77,12.380008028720544,9,B0047,70.87
3.057531739978049,-1.00,10.508318452657457,7.373046337220949,9,B0047,70.87
2.8651696431216576,-1.00,10.870594687794663,2.3679706494406276,9,B0047,70.87
3.8936549255437263,-0.89,4.88,97.84071762013278,13,B0047,70.21303646611796
3.7732726004601047,-1.00,6.065875091066853,92.80179526242846,13,B0047,70.21303646611796
3.721915980471866,-1.00,7.106276730856205,87.75317710170621,13,B0047,70.21303646611796
3.6798766974845942,-0.99,7.666173654187785,82.70354397536667,13,B0047,70.21303646611796
3.644921120266068,-1.00,7.955929690908617,77.65329112090078,13,B0047,70.21303646611796
3.602493442304669,-0.99,6.5708743879097895,72.60414605394065,13,B0047,70.21303646611796
3.563933718352472,-1.00,7.034097202726606,67.55660024686836,13,B0047,70.21303646611796
3.538731390261781,-1.00,7.64,62.51294688568027,13,B0047,70.21303646611796
3.516914521492757,-0.99,8.16,57.467322935705674,13,B0047,70.21303646611796
3.4959744698013977,-0.99,8.44,52.421686961185195,13,B0047,70.21303646611796
3.459456284529668,-0.99,7.116872970411859,47.37845886437583,13,B0047,70.21303646611796
3.427812184261248,-0.99,7.799946108031243,42.33251936537573,13,B0047,70.21303646611796
3.4057932076512025,-0.99,8.454183556583818,37.28,13,B0047,70.21303646611796
3.3818701016009647,-1.00,9.026443824713194,32.21058737807469,13,B0047,70.21303646611796
3.3513421693797993,-0.99,9.274222604953968,27.10613376982478,13,B0047,70.21303646611796
3.29,-1.00,8.458404259450312,21.99674177372934,13,B0047,70.21303646611796
3.2296765519627124,-0.99,9.275127124280152,16.898275504944916,13,B0047,70.21303646611796
3.1583908474527096,-0.99,9.997154621014014,11.936100543861516,13,B0047,70.21303646611796
3.0531196678150283,-0.99,10.751477140252705,7.107759913187618,13,B0047,70.21303646611796
2.86,-0.99,10.63391295448133,2.280543315327092,13,B0047,70.21303646611796
3.9293873908495938,-0.89,5.072980781030879,97.83456666256737,14,B0047,70.20
3.812240922611505,-1.00,6.4463656069946556,92.77205339989061,14,B0047,70.20
3.7569756703743264,-1.00,7.419441978965695,87.71107938361479,14,B0047,70.20
3.7055890336371653,-1.00,7.949211400275822,82.65405856563974,14,B0047,70.20
3.660745509999093,-1.00,7.127168073488253,77.59701535537745,14,B0047,70.20
3.61,-1.00,6.817541451184565,72.53646760881043,14,B0047,70.20
3.5787486080534037,-1.00,7.333290469265738,67.47631867527781,14,B0047,70.20
3.5515793239639897,-0.99,7.789887802662135,62.418305558524004,14,B0047,70.20
3.526678636878049,-1.00,8.212450398507105,57.36334552052666,14,B0047,70.20
3.4954268485857196,-0.99,7.205856828603028,52.30743517724297,14,B0047,70.20
3.457032206058731,-1.00,7.307708445034658,47.251480891482665,14,B0047,70.20
3.433929402312061,-0.99,7.980233354566814,42.19620303185298,14,B0047,70.20
3.412125415675431,-0.99,8.54,37.14063453386238,14,B0047,70.20
3.3870185969691637,-0.99,9.068790290615935,32.06209016436688,14,B0047,70.20
3.3449323824260815,-0.99,8.19,26.94896778268691,14,B0047,70.20
3.281945620432249,-1.00,8.441206237353473,21.826361944477053,14,B0047,70.20
3.227649205158988,-1.00,9.189238168389604,16.83808231945386,14,B0047,70.20
3.1589521951844497,-1.00,9.92,11.983107754118542,14,B0047,70.20
3.0539443871391407,-1.00,10.653386446601127,7.131045567971658,14,B0047,70.20
2.860215994921655,-0.99,10.28071649837989,2.285518289429092,14,B0047,70.20
3.9338720708317454,-0.91,5.709549125961586,97.78237625521267,1,B0048,82.81230560292023
3.809720550586175,-1.00,6.401721624157717,92.75349582725524,1,B0048,82.81230560292023
3.764702807585356,-1.00,7.550120453772143,87.71865802446924,1,B0048,82.81230560292023
3.7198687063838425,-1.00,8.180165334917906,82.68,1,B0048,82.81230560292023
3.672564160785982,-1.00,7.078115119922741,77.64981038170035,1,B0048,82.81230560292023
3.6169259080813796,-1.00,6.710341579641231,72.61543485675536,1,B0048,82.81230560292023
3.5867237156758986,-1.00,7.461931849763397,67.57842035861951,1,B0048,82.81230560292023
3.561419695577768,-1.00,7.989429719909482,62.541288285277126,1,B0048,82.81230560292023
3.5342340260502594,-1.00,7.550426058673944,57.504922651101325,1,B0048,82.81230560292023
3.488284466626092,-1.00,6.5185477822550695,52.464600503029985,1,B0048,82.81230560292023
3.4665828379669947,-1.00,7.630799384589436,47.423724750518964,1,B0048,82.81230560292023
3.450467658898734,-1.00,8.324658233045513,42.37632714835155,1,B0048,82.81230560292023
3.4305870965529452,-1.00,8.562593856104563,37.32740088686834,1,B0048,82.81230560292023
3.3826972808196927,-1.00,7.076052854930342,32.283138296317055,1,B0048,82.81230560292023
3.3453527097878704,-1.00,8.148068321046567,27.235483556492596,1,B0048,82.81230560292023
3.31,-1.00,8.907446159221792,22.14682291188672,1,B0048,82.81230560292023
3.2668604918222037,-1.00,9.39,17.053102341849545,1,B0048,82.81230560292023
3.1691207572719478,-1.00,7.957867983841148,12.067390689952674,1,B0048,82.81230560292023
3.043635115204333,-1.00,9.134640653023908,7.190511186041618,1,B0048,82.81230560292023
2.8534539380503294,-1.00,10.259786449539567,2.3239817805620673,1,B0048,82.81230560292023
3.9068462852050905,-0.90,6.314552164505885,97.79228546302791,2,B0048,75.29763083753215
3.8001231522007224,-1.00,7.443340045124391,92.71279189865729,2,B0048,75.29763083753215
3.7361602017554896,-1.00,6.680160031138896,87.63,2,B0048,75.29763083753215
3.6778390956080473,-1.00,6.987937401073979,82.55259772449688,2,B0048,75.29763083753215
3.641455279475978,-1.00,7.416528689517632,77.47731194685043,2,B0048,75.29763083753215
3.6105106335633828,-1.00,7.763801818710043,72.40109809713772,2,B0048,75.29763083753215
3.580395343368255,-1.00,7.42,67.32267384559589,2,B0048,75.29763083753215
3.539403751231226,-1.00,6.744083809867293,62.243626440827725,2,B0048,75.29763083753215
3.515100977493997,-1.00,7.494392663863912,57.17022406226976,2,B0048,75.29763083753215
3.496100191081143,-1.00,8.000327452957604,52.08551087083635,2,B0048,75.29763083753215
3.4772480121535656,-1.00,8.34,47.008553068869894,2,B0048,75.29763083753215
3.4426792946683116,-1.00,7.105700901127837,41.93214647097988,2,B0048,75.29763083753215
3.4114162296798165,-1.00,7.854091652299244,36.857147756360035,2,B0048,75.29763083753215
3.3872068707068883,-1.00,8.443346940106743,31.781315546325988,2,B0048,75.29763083753215
3.358392790242493,-1.00,8.958684908777988,26.795341892324597,2,B0048,75.29763083753215
3.3133918357544596,-1.00,8.169611820088852,21.894910785615505,2,B0048,75.29763083753215
3.2428634405216257,-1.00,8.413953558048568,16.995239767935093,2,B0048,75.29763083753215
3.173401526869101,-1.00,9.181315236413136,12.104092455163649,2,B0048,75.29763083753215
3.0670510784516836,-1.00,9.87,7.213876063736365,2,B0048,75.29763083753215
2.8691251905857724,-1.00,10.352509282735578,2.3227022932981836,2,B0048,75.29763083753215
3.919777068216777,-0.90,5.527223507757461,97.77961725428084,3,B0048,74.85821725776401
3.791987097268183,-1.00,6.010171976696688,92.67357257293413,3,B0048,74.85821725776401
3.7339961542772966,-1.00,7.090272370188715,87.55423341050805,3,B0048,74.85821725776401
3.687785926513775,-1.00,7.594254153217075,82.43425329173867,3,B0048,74.85821725776401
3.650213223022614,-1.00,7.8721744429312235,77.31497434345822,3,B0048,74.85821725776401
3.607293543974186,-1.00,6.27,72.20092159796584,3,B0048,74.85821725776401
3.5626464244382268,-1.00,6.574105212362414,67.09076440029393,3,B0048,74.85821725776401
3.5383361711741124,-1.00,7.2716618473818775,61.975606816832794,3,B0048,74.85821725776401
3.5179735434447976,-1.00,7.7999188353656805,56.86224596577146,3,B0048,74.85821725776401
3.4981663116458357,-1.00,8.186229004341714,51.75166842499654,3,B0048,74.85821725776401
3.4627698313252315,-1.00,6.434871854804856,46.63358324209677,3,B0048,74.85821725776401
3.427180796939959,-1.00,7.151125513230457,41.638158448996286,3,B0048,74.85821725776401
3.4070612370071807,-1.00,7.884852560236942,36.770009347857574,3,B0048,74.85821725776401
3.3852050498203354,-1.00,8.452757347626193,31.88953685446546,3,B0048,74.85821725776401
3.356771853421511,-1.00,8.933358160224326,26.97224981723379,3,B0048,74.85821725776401
3.301040446302661,-1.00,7.315543867713873,22.039272607326517,3,B0048,74.85821725776401
3.2274962589163065,-1.00,8.04,17.11225172411883,3,B0048,74.85821725776401
3.159979376773932,-1.00,8.951130348674226,12.18789673345864,3,B0048,74.85821725776401
3.055279779406102,-1.00,9.720695598564532,7.267009947173923,3,B0048,74.85821725776401
2.8556684734197706,-1.00,10.55840550466272,2.340021077049346,3,B0048,74.85821725776401
3.9097138000508176,-0.90,5.396700864134855,97.74,4,B0048,73.82652804543437
3.7963742875855537,-1.00,6.758633313527117,92.54,4,B0048,73.82652804543437
3.7386600048162455,-1.00,7.610992535858758,87.34166271354533,4,B0048,73.82652804543437
3.6903126510321997,-1.00,7.839355801520971,82.14201770808576,4,B0048,73.82652804543437
3.636796804257888,-1.00,5.861927327826698,77.06508777346775,4,B0048,73.82652804543437
3.5934069404229163,-1.00,6.528888454550625,72.10869480444603,4,B0048,73.82652804543437
3.567457234999524,-1.00,7.17,67.15409240716926,4,B0048,73.82652804543437
3.5451163999920894,-1.00,7.6804995940469825,62.20068430426198,4,B0048,73.82652804543437
3.523800002919889,-1.00,8.109054865625275,57.25099175956647,4,B0048,73.82652804543437
3.4935172063546345,-1.00,6.646554600089347,52.299752796297454,4,B0048,73.82652804543437
3.4558697018206033,-1.00,6.924068740843822,47.34841537722301,4,B0048,73.82652804543437
3.4358011951975684,-1.00,7.651336074034563,42.38924323220155,4,B0048,73.82652804543437
3.416624688492341,-1.00,8.231614150131453,37.43404908721108,4,B0048,73.82652804543437
3.393310733508995,-1.00,8.705012768604417,32.468903745080965,4,B0048,73.82652804543437
3.354385138255818,-1.00,7.608823643627945,27.46037290227003,4,B0048,73.82652804543437
3.2882882664915636,-1.00,7.5944281736503765,22.431783825140318,4,B0048,73.82652804543437
3.2387784521889396,-1.00,8.523951938385355,17.411050811075754,4,B0048,73.82652804543437
3.176557192428747,-1.00,9.298376520627757,12.39793483005855,4,B0048,73.82652804543437
3.08,-1.00,9.977212173173019,7.39,4,B0048,73.82652804543437
2.883571912651573,-1.00,9.685978368256443,2.3786783115447494,4,B0048,73.82652804543437
3.915683071070975,-0.90,5.675675081074228,97.83655113178195,5,B0048,73.00500819667234
3.8026247975386616,-1.00,6.900361721564629,92.82499236828036,5,B0048,73.00500819667234
3.7457054210178016,-1.00,7.708776886997116,87.80676294750421,5,B0048,73.00500819667234
3.6945781898429537,-1.00,7.25,82.78701256738006,5,B0048,73.00500819667234
3.637627268794977,-1.00,6.159592901263515,77.76623701584896,5,B0048,73.00500819667234
3.6014737253239124,-1.00,6.881950885768942,72.75244398753293,5,B0048,73.00500819667234
3.57,-1.00,7.444725795028566,67.73689961166583,5,B0048,73.00500819667234
3.550314211083021,-1.00,7.885012500399344,62.72,5,B0048,73.00500819667234
3.525065689806893,-1.00,7.416393038456087,57.70252713115574,5,B0048,73.00500819667234
3.4830359234028756,-1.00,6.414912952999157,52.689527126469535,5,B0048,73.00500819667234
3.458628057420195,-1.00,7.315885042567977,47.67370736773508,5,B0048,73.00500819667234
3.440499959515063,-1.00,7.973458659319124,42.65715526686399,5,B0048,73.00500819667234
3.420494865464936,-1.00,8.470447914163362,37.640230406080306,5,B0048,73.00500819667234
3.3938781350152523,-1.00,8.20,32.60963714991862,5,B0048,73.00500819667234
3.335418623661552,-1.00,7.070740228759061,27.540996284877316,5,B0048,73.00500819667234
3.29,-1.00,8.13,22.464312079574967,5,B0048,73.00500819667234
3.2462305310033224,-1.00,8.929891210149151,17.381122993902906,5,B0048,73.00500819667234
3.18,-1.00,9.58,12.303358157375666,5,B0048,73.00500819667234
3.080202900524612,-1.00,9.637094028571836,7.23,5,B0048,73.00500819667234
2.859878878162067,-1.00,8.608663350800947,2.2855317783884974,5,B0048,73.00500819667234
3.917095891359547,-0.90,6.0448896544166235,97.81112835572847,6,B0048,72.46039442276069
3.8040789870430087,-1.00,7.191232480444485,92.74702568911427,6,B0048,72.46039442276069
3.7451560124079903,-1.00,7.516098262387807,87.67975338259276,6,B0048,72.46039442276069
3.6759026985232817,-1.00,5.670000565029846,82.60721748653108,6,B0048,72.46039442276069
3.628504128430708,-1.00,6.4525575470697545,77.53801875659647,6,B0048,72.46039442276069
3.598434835465695,-1.00,7.108285603793479,72.46870630871749,6,B0048,72.46039442276069
3.572286034910617,-1.00,7.6338788767839985,67.40269649508497,6,B0048,72.46039442276069
3.5476242780055953,-1.00,8.046964505409152,62.341498816982245,6,B0048,72.46039442276069
3.5148175312833203,-1.00,6.464795479948973,57.27998446421934,6,B0048,72.46039442276069
3.4747991619682446,-1.00,6.738243488160622,52.21981642322695,6,B0048,72.46039442276069
3.454418232071801,-1.00,7.508540548073016,47.15427466285901,6,B0048,72.46039442276069
3.436249370822805,-1.00,8.124108997206594,42.08501440500862,6,B0048,72.46039442276069
3.414903094879758,-1.00,8.579519919678093,37.01678177673408,6,B0048,72.46039442276069
